Extraction sheet name,Data file (doi),LSR no.,Extraction sheet dimension,Variable to extract,Understandable label for database,Class ID,Class  label,Class definition,Parent class,Ontology spreadsheet,Organised under,COMBO or not?,COMBO
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Outcomes,reward_followup_n,Number of participants for whom followup reward sensitivity was measured,GMHO:0000206,number of participants with measurement,Number of intervention participants for whom a measurement was made.,number of intervention participants,Intervention outcomes and spillover effects,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Methods,n_randomised,Numerical,GMHO:0000154,number of randomised intervention participants,Number of intervention participants who were randomly allocated to study arms within an intervention.,number of intervention participants,Intervention population,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Intervention,dose_planned_max,Maximum planned drug dose,GMHO:0000200,planned pharmacological substance dose,A plan specification about the dose of pharmacological substance.,plan specification,Intervention content and delivery,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Intervention,dose_planned_min,Minimum planned drug dose,GMHO:0000200,planned pharmacological substance dose,A plan specification about the dose of pharmacological substance.,plan specification,Intervention content and delivery,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Population,female_prop,Proportion of female,BCIO:015329,proportion female sex population statistic,The proportion of female biological sex in a population.,female biological sex population statistic,Intervention population,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Study identification,year,Numerical,GMHO:0000207,publication year textual entity,A textual entity documenting the year in which some study was published.,textual entity,Research methods,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Population,reward_baseline_sd,Standard deviation of baseline reward sensitivity,GMHO:0000135,reward sensitivity,"A bodily disposition to detect, pursue, learn from, and derive pleasure from stimuli perceived as positive.",bodily disposition,Intervention population,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Outcomes,reward_followup_mean,Mean followup reward sensitivity,GMHO:0000135,reward sensitivity,"A bodily disposition to detect, pursue, learn from, and derive pleasure from stimuli perceived as positive.",bodily disposition,Intervention outcomes and spillover effects,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Outcomes,reward_followup_n,Number of participants for whom followup reward sensitivity was measured,GMHO:0000135,reward sensitivity,"A bodily disposition to detect, pursue, learn from, and derive pleasure from stimuli perceived as positive.",bodily disposition,Intervention outcomes and spillover effects,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Outcomes,reward_followup_sd,Standard deviation of followup reward sensitivity,GMHO:0000135,reward sensitivity,"A bodily disposition to detect, pursue, learn from, and derive pleasure from stimuli perceived as positive.",bodily disposition,Intervention outcomes and spillover effects,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Outcomes,reward_followup_time,Timepoint of followup reward sensitivity measurement (weeks),GMHO:0000135,reward sensitivity,"A bodily disposition to detect, pursue, learn from, and derive pleasure from stimuli perceived as positive.",bodily disposition,Intervention outcomes and spillover effects,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Outcomes,reward_followup_type,Followup reward sensitivity data type,GMHO:0000135,reward sensitivity,"A bodily disposition to detect, pursue, learn from, and derive pleasure from stimuli perceived as positive.",bodily disposition,Intervention outcomes and spillover effects,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Population,reward_baseline_mean,Mean baseline reward sensitivity,GMHO:0000135,reward sensitivity,"A bodily disposition to detect, pursue, learn from, and derive pleasure from stimuli perceived as positive.",bodily disposition,Intervention population,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Population,reward_baseline_n,Number of participants for whom baseline reward sensitivity was measured,GMHO:0000135,reward sensitivity,"A bodily disposition to detect, pursue, learn from, and derive pleasure from stimuli perceived as positive.",bodily disposition,Intervention population,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Population,reward_baseline_direction,Baseline reward sensitivity scale directionality,GMHO:0000207,reward sensitivity scale,A measurement scale that is used to measure reward sensitivity.,measurement scale,Intervention population,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Population,reward_baseline_scale,Baseline reward sensitivity scale,GMHO:0000207,reward sensitivity scale,A measurement scale that is used to measure reward sensitivity.,measurement scale,Intervention population,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Outcomes,reward_followup_direction,Followup reward sensitivity scale directionality,GMHO:0000207,reward sensitivity scale,A measurement scale that is used to measure reward sensitivity.,measurement scale,Intervention outcomes and spillover effects,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Outcomes,reward_followup_scale,Followup reward sensitivity scale,GMHO:0000207,reward sensitivity scale,A measurement scale that is used to measure reward sensitivity.,measurement scale,Intervention outcomes and spillover effects,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Population,anhedonia_baseline_direction,Baseline anhedonia scale directionality,GMHO:0000208,scale directionality,An information content entity about the orientation of a measurement's scoring system in which higher numerical levels can indicate higher or lower levels of a construct. ,information content entity,Intervention population,"GMHO:0000201,GMHO:0000212",No Combo,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Outcomes,anhedonia_followup_direction,Followup anhedonia scale directionality,GMHO:0000208,scale directionality,An information content entity about the orientation of a measurement's scoring system in which higher numerical levels can indicate higher or lower levels of a construct. ,information content entity,Intervention outcomes and spillover effects,"GMHO:0000201,GMHO:0000205",No Combo,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Population,anxiety_baseline_direction,Baseline anxiety scale directionality,GMHO:0000208,scale directionality,An information content entity about the orientation of a measurement's scoring system in which higher numerical levels can indicate higher or lower levels of a construct. ,information content entity,Intervention population,"GMHO:0000202,GMHO:0000212",No Combo,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Outcomes,anxiety_followup_direction,Followup anxiety scale directionality,GMHO:0000208,scale directionality,An information content entity about the orientation of a measurement's scoring system in which higher numerical levels can indicate higher or lower levels of a construct. ,information content entity,Intervention outcomes and spillover effects,"GMHO:0000202,GMHO:0000205",No Combo,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Population,reward_baseline_direction,Baseline reward sensitivity scale directionality,GMHO:0000208,scale directionality,An information content entity about the orientation of a measurement's scoring system in which higher numerical levels can indicate higher or lower levels of a construct. ,information content entity,Intervention population,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Outcomes,reward_followup_direction,Followup reward sensitivity scale directionality,GMHO:0000208,scale directionality,An information content entity about the orientation of a measurement's scoring system in which higher numerical levels can indicate higher or lower levels of a construct. ,information content entity,Intervention outcomes and spillover effects,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Population,anhedonia_baseline_sd,Standard deviation of baseline anhedonia,OBCS:0000077,standard deviation,A quantitative confidence value that measures the variability of data around the mean.,quantitative confidence value,Intervention population,"GMHO:0000131,GMHO:0000209",No Combo,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Outcomes,anhedonia_followup_sd,Standard deviation of followup anhedonia,OBCS:0000077,standard deviation,A quantitative confidence value that measures the variability of data around the mean.,quantitative confidence value,Intervention outcomes and spillover effects,"GMHO:0000131,GMHO:0000204",No Combo,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Population,anxiety_baseline_sd,Standard deviation of baseline anxiety,OBCS:0000077,standard deviation,A quantitative confidence value that measures the variability of data around the mean.,quantitative confidence value,Intervention population,"GMHO:0000143,GMHO:0000209",No Combo,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Outcomes,anxiety_followup_sd,Standard deviation of followup anxiety,OBCS:0000077,standard deviation,A quantitative confidence value that measures the variability of data around the mean.,quantitative confidence value,Intervention outcomes and spillover effects,"GMHO:0000143,GMHO:0000204",No Combo,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Population,reward_baseline_sd,Standard deviation of baseline reward sensitivity,OBCS:0000077,standard deviation,A quantitative confidence value that measures the variability of data around the mean.,quantitative confidence value,Intervention population,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Outcomes,reward_followup_sd,Standard deviation of followup reward sensitivity,OBCS:0000077,standard deviation,A quantitative confidence value that measures the variability of data around the mean.,quantitative confidence value,Intervention outcomes and spillover effects,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Intervention,study_duration,Study duration,ICO:0000087,study duration measurement,A time measurement datum that measures the duration of a study.,measurement datum,Research methods,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Study identification,studlab,Study identifier,GMHO:0000211,study identification,A textual entity intended to identify a particular study. ,textual entity,Research methods,,,
LSR1_anhedonia_H/data/human/df_amended_20240430.csv,,1,Outcomes,vomiting,Vomiting,GMHO:0000185,vomiting following intervention,"A digestive system adverse event following intervention that has an outcome of vomiting, the retrograde expulsion of gastric contents through the oral cavity.",digestive system adverse event following intervention,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,arm_name,Intervention arm name,GMHO:0000004,intervention arm name,A written name intended to identify a particular intervention arm.,written name,Intervention content and delivery,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,study_name,Study identifier,GMHO:0000211,study identification,A textual entity intended to identify a particular study. ,textual entity,Research methods,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,study_design,Study design,ADDICTO:0001267,interventional study design,A study design that includes specification of some intervention as part of the study process.,study design,Research methods,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,drug_name,Drug name,GMHO:0000002,drug name,A written name intended to identify a particular drug. ,written name,Intervention content and delivery,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,dose,Mean dose delivered,GMHO:0000001,dose of pharmacological substance,Dose of pharmacological substance delivered to an individual.,dose,Intervention content and delivery,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,dose,Mean dose delivered,OBI:0000679,average value,A data item that is produced as the output of an averaging data transformation and represents the average value of the input data.,data item,Intervention content and delivery,,,
